Embedded,Keptentry,creatorType,machineReadableDate,holdings,oclcNumber,mainTitle,firstName,secondName,isPrimary,publisherName,publicationPlace,GeographicRegion,Geographic,itemLanguage,physicalDescription,Author_1_FirstName,Author_1_SecondName,Author_1_Gender,Author_2_FirstName,Author_2_SecondName,Author_2_Gender,Author_3_FirstName,Author_3_SecondName,Author_3_Gender,Author_4_FirstName,Author_4_SecondName,GenderAuthor_4,Authorgenders,MajorityAuthorGender,FirstAuthorGender,Author_5_FirstName,Author_5_SecondName,Author_6_FirstName,Author_6_SecondName,Author_7_FirstName,Author_7_SecondName,Author_8_FirstName,Author_8_SecondName,Summary,NoSummary_coding,TB_Test,Typeofbook,Frame#1_Disempowerment,Frame#2_Poverty_poor,Frame#3_Women,Frame#4_SelfHelp,Frame#5_FinancialInclusion,Frame#6_Innovation,Frame#7_Organizationaltype,Frame#8_Money_Moneymanagement,Frame#9_MarketLed_Commercialization,Frame#10_Development_Sustainabledevelopment,Frame#11_Technology,Frame#12_Publicpolicy,Frame#13_ReligiousMicrofinance,Frame#14_Systemappraisal,Frame#15_Debt_Indebtedness,Frame#16_Interpersonalrelationships,Frame#17_Evaluation,Frame#18_Powerissues,Frame#19_Politicalaspirations,Frame#20_Ethics,Frame#21_Affects,Paperstoexclude,Tag,PublicationDate,HoldingRank25,HoldingRank10
E,1,person,2014,123,888022493,"Corruption : economic analysis and international law / the late Marco Arnone, former director, Center for Macroeconomics and Finance Research, Italy ; Leonardo S. Borlini, Bocconi University, Italy",Marco,Arnone,1,Edward Elgar Publishing Limited,"Cheltenham, UK",2,2,eng,"xxviii, 630 pages : illustrations ; 25 cm",Marco,Arnone,M,Leonardo S.,Borlini,M, , , , , , ,3,1,1, , , , , , , , ,"Although corruption has affected human society since its very birth with different intensity over time, it is not confined to any particular geographic region, country, social or political system or culture. Recently there has been widespread international determination to effectively curb such crime. Corruption: Economic Analysis and International Law by Marco Arnone and Leonardo Borlini reviews the richness and complexity of the ongoing research on corruption and shows the value of integrating a comprehensive economic understanding of its consequences and a critical assessment of the several legal instruments promoted by major intergovernmental organizations on this issue. This approach is particularly timely because, on the bright side, this book shows that economic crises may lead to greater social responsiveness in the face of attempts to drain public resources through corruption and bribery. The use of a wide range of economic models and the acute analysis of the contemporary evolution of traditional institutions belonging to the realm of international and European law represent two additional values of this work. Finally, the personal commitment of both authors to scientific research and professional activity related to public governance and anti-corruption reforms make this book a valuable source for further thought and analysis for scholars, public servants and practitioners.'--Giorgio Sacerdoti, Professor of International and European Law, Bocconi University and former Chairman of the WTO Appellate Body and Vice President of the OECD Working Group on Corruption. 'It is now rather common to speak of ""transnational law"" as an approach to legal research that transcends national frontiers and domestic regulatory policies. Such a model accepts that rules can be generated not just by governments or by international cooperation, but also by individuals, corporations and various other organizations. As clearly evidenced by this book, unfortunately, one of the most successful transnational systems is the one based on corruption. The authors however, never to be defeated, show through a rigorous legal and economic analysis how instead to develop policies and rules to fight what is sometimes perceived as an unavoidable phenomenon. In short, an invaluable addition to the study of this still largely unexplored area.'--Andrea Biondi, Kings College London, UK. 'In everyday understanding, corruption means degradation, decomposition, degeneracy, depravity. The concept is common to all cultures, and all dictionaries provide for very close descriptions. Corruption, in a specific connotation, is also defined by the statutory law of most - if not all - States as a criminal offense: it is an illicit trade of official functions, committed while betraying the very reason (""the duties"") of one's office. Corruption alters, dismantles and depraves the idea of a civil society, as it critically wounds the bond of trust that lays at its very basis, and, thus, the deepest foundation of all social relations. To marginalise corruption, and heal the damages it causes to society at large, it is necessary, first, to investigate what corruption is. By thoroughly analyzing the phenomenon per se, and offering a review of possible remedies against it, this book brilliantly and with exceptional efficacy, contributes to such an indispensable goal.'--Gherardo Colombo, formerly Public Prosecutor, Milan Public Prosecutor's Office and Judge, Supreme Court of Italy. 'To effectively combat corruption globally, the collection and dissemination of knowledge is crucial. This excellent book takes us a step forward in our collective efforts to better understand the causes and effects of corruption from an international perspective. Through its detailed analysis of the economic impact of corruption in a diverse range of countries, this publication provides us with a new resource to draw on in our future efforts to reduce corruption together worldwide.'--Dimitri Vlassis,", , ,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,2014,    2.00,4
 ,1,person,2003,121,1055450600,Practical microfinance : a training manual / Malcolm Harper,Malcolm,Harper,1,Practical Action Pub.,"Warwickshire, U.K.",2,2,eng,"viii, 184 pages ; 25 cm",Malcolm,Harper,M, , , , , , , , , ,1,1,1, , , , , , , , ,"Modern' or 'new paradigm' microfinancial services are reaching perhaps as many as twenty million people worldwide. These services are being provided by existing banks which have added microfinance to their product portfolio, by specialized microfinance institutions (MFIs) and by non-governmental organization (NGOs) which offer microfinance along with other services. This training manual is designed to meet the needs of those who train staff for banks, MFIs and NGOs. It will enable them to provide effective training for those who work, or may in the future work, in the field of microfinance. Practical Microfinance provides detailed step-by-step descriptions for twenty-two sessions which together offer a complete 5 to 10 day course on microfinance. The sessions cover a wide range of topics including: introduction to financial accounts; undertaking field visits; analysis of MFIs; group and individual lending; micro-insurance and micro-savings; and measuring the impact of microfinance. An introductory chapter includes advice on how to use the material in the book and a list of recommended resources and full index are provided for ease of reference.",1, ,HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2003,    2.00,4
 ,1,person,2001,100,424193669,"Microcredit and development policy / Douglas R. Snow, Gary Woller, Terry F. Buss",Douglas R.,Snow,1,Nova Science Publishers,"Huntington, NY",1,1,eng,"vii, 314 pages ; 27 cm",Douglas R.,Snow,M,Gary M.,Woller,M,Terry F.,Buss,M, , , ,5,1,1, , , , , , , , ,"AM Microcredit is a grassroots development strategy that grants small-scale loans to poor borrowers for self-employment projects that generate income. Microcredit, along with other grassroots approaches, offers an alternative to the top-down macroeconomic approaches that have characterized policies in developing countries since World War II. Aside from a few high profile success stories, the top-down approach has failed. The vast majority of people living in developing countries still suffer from extreme poverty and underdevelopment. While effective macropolicies remain necessary for any successful development strategy, the need for complementary microstrategies at the grassroots level has become apparent. Among the various grassroots approaches, microcredit not only shows unique promise in alleviating poverty, but also offers the poor a better future through self-reliance. While positive microcredit benefits have begun to emerge in evaluations, scholars still debate the proper role of microcredit in overall development policy. The purpose of this book is to address the major policy issues surrounding the use of microcredit as a tool for economic and social development. Read less",1, ,RE,1,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0, ,0,2001,    2.00,3
E,1,person,2006,856,68003822,Sustaining gains in poverty reduction and human development in the Middle East and North Africa / Farrakh Iqbal,Farrukh,Iqbal,1,World Bank,"Washington, DC",1,1,eng,"xxv, 106 pages : illustrations ; 26 cm",Farrukh,Iqbal,M, , , , , , , , , ,1,1,1, , , , , , , , ,This book reviews the experience of the Middle East and North Africa region with poverty and human development since the mid-1980s. It finds that poverty rates did not decline by much during this period while health and education indicators improved substantially. The stagnation of poverty rates is ascribed to the stagnation of the region's economies during this period while the improvement in human indicators is likely due to several factors including improvement in the delivery of public health and education services, ,?,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2006,    4.00,9
E,1,person,2011,835,712125170,"Impact investing : transforming how we make money while making a difference / Antony Bugg-Levine, Jed Emerson",Antony,Bugg-Levine,1,Jossey-Bass,San Francisco,1,1,eng,"xxiii, 306 pages ; 24 cm",Antony,Bugg-Levine,M,Jed,Emerson,M, , , , , , ,3,1,1, , , , , , , , ,"""A ground-breaking book on the transformative power of impact investingThis is the first book to chart the catalytic path of this new industry, explaining how it is and can be a positive disruptive force. It shows how impact investing is a transformational vehicle for delivering ""blended value"" throughout the investment spectrum, giving a single name to a set of activities previously siloed in enclaves, revealing how they are linked within what is becoming a new field of investing. Written by two leaders in the growing field of impact investing, the book defines this emerging industry for participants on all sides of the funding equation (investors, funders and social entrepreneurs). Filled with illustrative examples of impact investing success stories Reveals how the field can expand in order to address the most critical social and environmental issues of our day Explores the wide-ranging applications of impact investing as well as entrepreneurial opportunities The authors do not take a normative approach to argue how investors should behave like an investment guide might but show how entrepreneurial people and institutions are already offering an integrated alternative""--Provided by publisher", , ,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2011,    4.00,9
E,1,person,2000,831,43441497,"Start small, finish big : fifteen key lessons to start--and run--your own successful business / Fred DeLuca with John P. Hayes",Fred,DeLuca,1,Warner Books,New York,1,1,eng,"xiii, 353 pages ; 24 cm",Fred,DeLuca,M,John Phillip,Hayes,M, , , , , , ,3,1,1, , , , , , , , ,"The founder of the Subway sandwich shop franchise draws on his own experience to present fifteen important steps to becoming a successful entrepreneur, offering helpful advice and key business strategies", , ,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,0,2000,    4.00,9
 ,1,person,2010,829,650755404,Women and property in urban India / Bipasha Baruah,Bipasha,Baruah,1,UBC Press,Vancouver,1,3,eng,"viii, 247 pages : illustrations, map ; 24 cm",Bipasha,Baruah,F, , , , , , , , , ,2,2,2, , , , , , , , ,"""Half the world's population now lives in cities. Although sheltering the urban poor is a priority for governments, NGOs, and international development agencies, few studies or initiatives focus on women's needs", , ,M,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2010,    4.00,9
 ,1,person,2003,823,902042740,Microfinance poverty assessment tool Carla Henry [aut]; Manohar Sharma [aut]; Cécile Lapenu [aut],Carla,Henry,1,CGAP,"Washington, D.C",1,1,eng,206 p,Carla,Henry,F,Manohar,Sharma,M,Cécile,Lapenu,F, , , ,12,2,2, , , , , , , , ,"Am The Microfinance Poverty Assessment Tool was developed as a much-needed tool to increase transparency on the depth of outreach of microfinance institutions (MFIs). It is intended to assist donors and investors to integrate a poverty focus into their appraisals and funding of financial institutions through a more precise understanding of the clients served by these institutions. Used in conjunction with an institutional appraisal of financial sustainability, governance, management, staff and systems, a poverty assessment allows for a more holistic understanding of an MFI.  The Tool provides accurate data on the poverty levels of MFI clients relative to people living in the same community. It uses a more standardized, globally applicable, and rigorous set of indicators than those used by conventional microfinance targeting tools. The tool employs principal component analysis to construct a multidimensional poverty index that allows the poverty outreach of MFIs to be compared within and across countries. Originally field tested in four countries on three continents, it has subsequently been applied by microfinance donors and MFI networks in numerous other countries.  Although the Microfinance Poverty Assessment Tool was designed for microfinance, it can also be used to measure the poverty levels of clients of other development programs.",1, ,HT,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0, ,0,2003,    4.00,9
 ,1,person,2013,820,1131673859,Social capital and institutions of poverty reduction in Africa / Osaore A. Aideyan ; with a foreword by Pierre Englebert,Osaore A.,Aideyan,1,Edwin Mellen Press,"Lewiston, NY",1,1,eng,"vi, 161 pages ; 25 cm",Osaore A.,Aideyan,M,Pierre,Englebert,M, , , , , , ,3,1,1, , , , , , , , ,"Publisher  There have been many books written about the issue of poverty in Africa. Most of them look at failed policies and criticize what does not work. This text looks at what does work, and outlines how to implement these effective policies. The question of credibility and strategic behaviors in institutions of poverty reduction is an area that needs to be addressed adequately and the author attempts to deal with it in a pragmatic way.  In the academic literature on designating effective institutions of poverty alleviation programs and policies in sub-Saharan Africa, it is rare to find direct assessments of the success of particular social policies and programs. In country after country, one is much more likely to see research on the failure of poverty reduction programs. Very often, contributors to the literature gravitate towards the presentation of raw numbers and figurers indicating that these policies and programs have failed and thus call for the discontinuation of such policies. Curiously, the most straightforward questions that many people outside of the development circle seem to want answered – such as, on what criteria are these conclusions reached, or what particular policies and programs have made a dent in poverty, are less popular in the discipline. This study focuses on the preconditions for success in poverty reduction programs. It proposes a framework which incorporates a mixture of social and political, as well as economic relationships, which these programs embody. Using evidence from original surveys of two micro-finance programs in Southern Nigeria, this policy evaluation study attempts from the standpoint of institutional and social capital theories to accomplish two goals: first, to fill the gaps in the literature by developing an evaluation framework emphasizing institutional design features and a strong network of relationships which lower costs for beneficiaries and providers; and second, to provide critical input for the policy task of designing effective institutions of poverty reduction programs.",1, ,CS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,2013,    4.00,9
E,1,person,2011,781,255556942,"Understanding growth and poverty theory, policy, and empirics Raj Nallari and Breda Griffith",Raj,Nallari,1,World Bank,"Washington, DC",1,1,eng,"XXII, 498 Seiten Diagramme, Karten",Raj,Nallari,M,Breda,Griffith,F, , , , , , ,9,3,1, , , , , , , , ,"Provides an understanding of economic policies for poverty reduction in developing countries. The policy areas include the various roles of government in ensuring the effective operation of a market economy, conducting fiscal policy, and influencing the money supply, exchange rates, and the financial sector.", , ,M,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0, ,0,2011,    4.00,8
 ,1,person,2012,776,1044680316,Empirical analysis of participation patterns in microfinancial markets the cases of Ghana and Sri Lanka / Mirko Bendig,Mirko,Bendig,1,Peter Lang,Frankfurt am Main,3,4,eng,1 volume (176 pages) ; 22 cm,Mirko,Bendig,M, , , , , , , , , ,1,1,1, , , , , , , , ,"This book contributes to the empirical literature on households’ participation in microfinancial services in developing countries. First, it estimates simultaneously the participation in microinsurance schemes and other financial services on household survey data from Ghana. Second, it analyzes the household’s cumulative participation in microfinancial services using household survey data from Sri Lanka. Next, the study focuses on the question whether household’s participation in micro life insurance in Sri Lanka is motivated by the desire to leave bequests. At last, it investigates different sequential steps of the household’s microinsurance participation decision and the joint analysis of micro life and health insurance enrolment in Sri Lanka.",1, ,CS,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0, ,0,2012,    4.00,8
 ,1,person,2008,767,230195412,"South Asian bond markets : developing long-term finance for growth / Kiatchai Sophastienphong, Yibin Mu, Carlotta Saporito",Kiatchai,Sophastienphong,1,World Bank,"Washington, D.C.",1,1,eng,"xxvi, 195 pages : illustrations, color map ; 23 cm",Kiatchai,Sophastienphong,M,Yibin,Mu,M,Carlotta,Saporito,F, , , ,13,1,1, , , , , , , , ,"World bank  Bond markets play an essential part in economies. As part of a diversified financial system, a well-developed domestic bond market can help provide the long-term financing needed for sustainable growth. It can also produce broad-ranging benefits throughout the economy. In South Asia the development of domestic debt securities markets lags. The markets remain small compared both with the size of the region's economies and with markets in East Asia. Even in India the market is still small relative to Gross Domestic Product (GDP), suggesting that long-term debt financing remains at an early stage in the region. Equity markets and banks still dominate South Asian financial systems. Measures are needed to enhance both the depth and the breadth of South Asian bond markets, to bring them into line with those in East Asia and, in the long run, with those in Organization for Economic Co-operation and Development (OECD) countries. This study assesses domestic debt securities markets in South Asia, identifies constraints to their development, and recommends measures for developing deeper, broader, and more efficient markets that can provide a competitive source of finance across a wide range of maturities for different debt issuers. The study covers five countries-Bangladesh, India, Nepal, Pakistan, and Sri Lanka. Within the region the development of domestic debt securities markets varies widely. India's is the most developed. Its experience, along with those of East Asian economies, suggests that much potential remains for developing South Asian bond markets and expanding their contribution to growth and development. Greater regional integration of South Asian bond markets could add to the benefits.",1, ,CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,0,2008,    4.00,8
 ,1,person,2007,757,134993268,Access to financial services in Nepal / Aurora Ferrari ; with Guillemette Jaffrin and Sabin Raj Shrestha,Aurora,Ferrari,1,World Bank,"Washington, D.C.",1,1,eng,"xvi, 82 pages : illustrations ; 23 cm.",Aurora,Ferrari,F,Guillemette,Jaffrin,M,Sabin,Shrestha,M, , , ,15,1,2, , , , , , , , ,"Over the past 20 years Nepal's financial sector has become deeper and the number and type of financial intermediaries have grown rapidly. Recent reforms have also made the banking sector more stable. Still, access to financial services remains limited for many people in Nepal, and has even been declining in recent years. This book examines the country's supply of and demand for financial services and the constraints to increasing access to them. It offers recommendations on how to make the financial sector work for all of Nepal's people, and especially for low-income households and small businesses. It presents the results of an access to financial services survey administered to Nepali households in 2005 and explains what hinders access by low income households and small businesses to financial institutions. The obstacles are identified on the basis of an in-depth analysis of the performance of the microfinance sector and of selected banks", , ,CS,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2007,    4.00,8
 ,1,person,2008,749,173640835,"Increasing access to rural finance in Bangladesh : the forgotten ""missing middle"" / [Aurora Ferrari]",Aurora,Ferrari,1,World Bank,"Washington, D.C.",1,1,eng,"xiv, 137 pages : illustrations ; 23 cm.",Aurora,Ferrari,F, , , , , , , , , ,2,2,2, , , , , , , , ,"""Increasing Access to Rural Finance in Bangladesh examines the legal, regulatory, and institutional constraints faced by state-owned agricultural banks, private banks, and micro-finance institutions in providing financial services to the missing middle in Bangladesh. It also analyzes the constraints that traditional, multiperil crop insurance schemes face when serving marginal, small, and medium-size farmers. Finally, the book offers suggestions to improve rural financial access with innovations and reforms in the banking, microfinance, and insurance sectors, among others.""--Jacket", , ,CS,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, ,0,2008,    4.00,8
 ,1,person,2008,744,226984560,75 green businesses you can start to make money and make a difference / Glenn Croston,Glenn E.,Croston,1,Entrepreneur Press,"[Irvine, CA]",1,1,eng,"xiv, 328 pages ; 23 cm",Glenn E.,Croston,M, , , , , , , , , ,1,1,1, , , , , , , , ,Entrepreneurial ideas for businesses with sound ecological bases or outcomes, , ,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2008,    4.00,8
 ,1,person,2012,740,809988980,Rural development and microfinance projects in Sudan : with special attention to community participation / Nawal El-Gack ; with a Foreword by John Overton,Nawal,El Gack,1,Edwin Mellen Press,"Lewiston, NY",1,1,eng,"viii, 462 pages ; 24 cm",Nawal,El Gack,F,John,Overton,M, , , , , , ,10,3,2, , , , , , , , ,"Am   This book examines development efforts and analyses the experiences of rural development and microfinance initiatives at grassroots levels in Sudan. It explores the very nature of development interventions regarding participatory development projects; and the outcomes concerning these interventions, focusing on large scale loan-based projects.",1, ,CS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2012,    4.00,8
 ,1,person,2005,718,243549962,Bootstrap dreams : U.S. microenterprise development in an era of welfare reform / Nancy C. Jurik,Nancy C.,Jurik,1,Cornell University Press,"Ithaca, N.Y.",1,1,eng,"xiv, 252 pages",Nancy C.,Jurik,F, , , , , , , , , ,2,2,2, , , , , , , , ,"Am Declines in real wages, increases in the number of poor families, and cutbacks to welfare and other safety-net programs have stimulated the popularity of microenterprise development programs (MDPs). These programs typically offer training and loans to individuals seeking to operate very small businesses. MDPs are often presented as a path to the self-sufficiency that comes with entrepreneurship and as an example of the success of market-based alternatives to government programs. In Bootstrap Dreams, Nancy C. Jurik analyzes the origins and maturation of these programs in the United States. Based on a national sample of fifty programs and an eight-year case study of one in particular, this is a rare book about microenterprise development. Jurik understands the positive social mission of MDPs, but she is not blind to the problems that they encounter. Jurik's clear perception of potential difficulties and her keen ability to place the microenterprise movement in the larger context of welfare reform and globalization make Bootstrap Dreams a valuable book.",1, ,RE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1, ,0,2005,    4.00,8
E,1,person,2008,715,230195399,"Getting finance in South Asia 2009 : indicators and analysis of the commercial banking sector / Kiatchai Sophastienphong, Anoma Kulathunga",Kiatchai,Sophastienphong,1,World Bank,"Washington, D.C.",1,1,eng,"xvii, 156 pages : color illustrations, color map ; 26 cm + 1 CD-ROM (4 3/4 in.)",Kiatchai,Sophastienphong,M,Anoma,Kulathunga,F, , , , , , ,9,3,1, , , , , , , , ,"""This title is part of an initiative by the World Bank to develop standard indicators to measure the performance and soundness of the financial sector in the South Asia region and help pinpoint where performance is strong and where improvements are most needed. Phases I, II, and III, completed with active support and assistance from regulatory authorities in South Asia, compiled a standard set of finance indicators for five countries: Bangladesh, India, Nepal, Pakistan, and Sri Lanka. This first formally published volume encompasses Phase IV of the study, which updates all indicators under the four categories of access to finance, performance and efficiency, stability, and corporate governance, and adds two new categories: capital market developments, and market concentration and competitiveness. The addition of these measures provides a new and more holistic perspective on getting finance in South Asia, and also helps improve our understanding of the financial systems in South Asian countries."" ""Countries in South Asia have undertaken reforms to reduce government ownership of financial institutions, bring prudential regulations in line with international norms, and strengthen banking supervision. These reforms have borne results. This volume shows that commercial banks in Bangladesh, India, Nepal, Pakistan, and Sri Lanka generally expanded access to finance and improved their performance and efficiency, stability, corporate governance, and market concentration and competitiveness over the period from 2001 to 2006. But results vary widely across and even within these areas, as shown by the countries' rankings on the indicators, which show that, with the notable exception of India, South Asian domestic debt markets are still at an early stage of development.""--Jacket", , ,M,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0, ,0,2008,    4.00,8
 ,1,person,2009,712,1044210434,"Bringing finance to Pakistan's poor : access to finance for small enterprises and the underserved / Tatiana Nenova, Cecile Thioro Niang ; with Anjum Ahmad",Tatiana,Nenova,1,World Bank,"Washington, D.C.",1,1,eng,"xxiv, 233 pages : illustrations, map ; 26 cm",Tatiana,Nenova,F,Cecile Thioro,Niang,F,Anjum,Ahmad,M, , , ,14,2,2, , , , , , , , ,"Am  Although access to financing in Pakistan is expanding quickly, it is two to four times lower than regional benchmarks. Half of Pakistani adults, mostly women, do not engage with the financial system at all, and only 14 percent have access to formal services. Credit for small- and medium-size enterprises is rationed by the financial system. The formal microfinance sector reaches less than 2 percent of the poor, as opposed to more than 25 percent in neighboring countries. Yet it is the micro- and small businesses, along with remittances, that help families escape the poverty trap and participate in the economy.  'Bringing Finance to Pakistan’s Poor' is based on a pioneering and comprehensive survey and dataset that measures the access to financial products by Pakistani households. The survey included 10,305 households in all areas of the country, excluding the tribal regions. The accompanying CD contains summary statistics.  The authors develop a picture of access to and usage of financial services across the country and across different population groups, and they identify policy and regulatory priorities. Reform measures in Pakistan have been timely, but alone are not enough; financial institutions have lagged behind in adopting technology, segmenting customer bases, diversifying products, and simplifying processes and procedures. Gender bias and low levels of financial literacy remain barriers, as is geographical remoteness. However, the single strongest cause of low financial access is lack of income―not location, education, or even gender.  'Bringing Finance to Pakistan’s Poor' will be of great interest to readers working in the areas of business and finance, economic policy, gender and rural development, and microfinance.",1, ,CS,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0, ,0,2009,    4.00,8
 ,1,person,2005,711,1192880728,The price of a dream : the story of the Grameen Bank / David Bornstein,David,BORNSTEIN,1,Oxford University Press,New York,1,1,eng,370 p. ; 24 cm,David,BORNSTEIN,M, , , , , , , , , ,1,1,1, , , , , , , , ,"AM  This book is the compelling story of the Grameen Bank, one of the most successful development organizations in the world. Founded by Muhammad Yunus in Bangladesh in 1976, the Grameen Bank has extended small loans for self-employment to more than two million women villagers and has helped lift hundreds of thousands out of poverty. The Grameen Bank's ""trickle up"" approach has inspired the creation of hundreds of ""micro-credit"" programs around the world and helped to reshape international development policy.  ""If there is one man who has achieved stardom of sorts at the United Nations Fourth World Conference on Women [September 1995], it is [Muhammad Yunus] who wandered into a desperately poor village . . . and got an idea that is changing the face of banking.""—",1, ,CS,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0, ,0,2005,    4.00,8
 ,1,person,2021,194,1198976109,Card-carrying Christians : debt and the making of free market spirituality in Colombia / Rebecca C. Bartel,Rebecca C.,Bartel,1,University of California Press,"Oakland, California",1,1,eng,"xxi, 287 pages : illustrations (black and white) ; 24 cm",Rebecca C.,Bartel,F, , , , , , , , , ,2,2,2, , , , , , , , ,"""In the waning years of Latin America's longest and bloodiest civil war, the rise of an unlikely duo is transforming Colombia: Christianity and access to credit. In her exciting new book, Rebecca Bartel details how surging evangelical conversions and widespread access to credit cards, microfinance programs, and mortgages are changing how millions of Colombians envision a more prosperous future. Yet programs of financialization propel new modes of violence. As prosperity becomes conflated with peace, and debt with devotion, survival only becomes possible through credit and its accompanying forms of indebtedness. A new future is on the horizon, but it will come at a price""-- Provided by publisher", , ,CS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0, ,0,2021,    2.00,5
 ,1,person,2003,27,54373322,Micro-credit for macro impact on poverty / Indira Misra,Indira,Misra,1,National Pub. House,New Delhi,4,7,eng,"xv, 179 pages ; 22 cm",Indira,Misra,F, , , , , , , , , ,2,2,2, , , , , , , , ,With reference to India, , ,CS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2003,    1.00,1
 ,1,person,2005,25,871363952,Crowdfund your startup!: raising venture capital using new crowdfunding techniques : raising venture capital using new crowdFunding techniques / Rupert M. Hart,Rupert M.,Hart,0,Amazon,[Erscheinungsort nicht ermittelbar],3,4,eng,100 Seiten,Rupert M.,Hart,M, , , , , , , , , ,1,1,1, , , , , , , , ,"AM  PERSEDED BY NEW EDITION TITLED ""THE FUTURE JUST ARRIVED."" Fully updated in January 2016, and detailing the changes going live on May 16 2016, this is the definitive book on equity crowdfunding for startups i.e. selling shares in your company over the Internet. The process started several years ago with Title III of the JOBS Act and has morphed over time to the final rules on Regulation Crowdfunding from the SEC. This book, updated several times over the last few years, was the very first book on Equity Crowdfunding in the USA and was the #1 book on Amazon in its category for over a year. Raising venture capital has become easier, with the passage of the JOBS Act. It’s new, it’s different, and it’s big! Selling shares in your startup through crowdFunding is a big deal. It’s going to totally change the whole way venture capital is raised. This book is for entrepreneurs and business owners to quickly understand what they need to know and where to find it. It’s more than collecting the cash; you need to set up a real company with real customers and real cash flow. And sell shares in it. This book covers what you need to do to make crowdfunding your startup a success, in a concise and clear way. The book has 5 sections: 1. How Crowdfunding Works for Startups. After a quick explanation of how crowdfunding came to be, the book looks at how crowdfunding fits into the field of venture capital. Then it addresses how Regulation Crowdfunding has changed things, with a detailed commentary on the 12 most important changes. The chapter ends with suggestions for where crowdfunding would be best used, and perhaps not so well suited. 2. Setting up a Company Worth Funding. You have to get the dogs to eat the dog food (i.e. will customers buy?), and you have to do it better than the competition. Investors expect you to make money. You can’t wait forever; you have to lift off quickly. And you need to get the boring stuff, like legal documents and company status, right. 3. Raising the cash. Making the company attractive to investors - means understanding how crowdfunding works for them. Then readers are taken through the critical part of putting a value on the company and pricing its shares. Get this wrong and you will work for years for nothing, or you won’t get funded. Then you have to build trust, reach investors and collect the money! 4. You have the cash – now what? Well, now you have the money, you have to perform and build all that value your promised! You are going to have to spend a lot of time talking to investors. Since few companies raise all they need the first round, you have to spend time looking for investors for the second round. And then, critically, for your investors, you will have to reach the liquidity event, when investors can cash out. 5. The Future of Crowdfunding for StartUps. It could all go horribly wrong (but we don’t think so) and you need to be ready to answer criticisms. Here the book helps you figure out what to say. The book then speculates on the possible bright future for crowdfunding for startups. It is all so new that many possibilities are opening up. It makes sense to see them before others do. Rupert Hart is uniquely positioned to write this book, with experience in venture finance and running, startups. He worked with Hermann Hauser, founder of ARM, the company that designs the chips for the iPhone. He worked with IDEO on new ventures. He helped set up E*TRADE UK. He has run several startups. He is the author of “Recession Storming: Thriving in Downturns through Superior Marketing, Pricing and Product Strategies” which was #1 in books to do with “Recession” on Amazon.com for 3 years. He has appeared in the International Herald Tribune and BBC TV’s Business Breakfast. He holds an MBA from INSEAD, one of the world’s top business schools. This is the book to buy! Please check www.sec.gov for latest rulings. You are advised to take legal advice before starting your crowdfunding campaign.",1, ,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2005,    1.00,1
